game_id,season,team_A,team_B,match_type,sets_A,sets_B,win_A,A_pts_total,A_pts_bp,A_pts_balance,A_srv_total,A_srv_errors,A_srv_aces,A_rec_total,A_rec_errors,A_rec_pos_pct,A_rec_perf_pct,A_atk_total,A_atk_errors,A_atk_blocked,A_atk_points,A_atk_success_pct,A_blk_points,B_pts_total,B_pts_bp,B_pts_balance,B_srv_total,B_srv_errors,B_srv_aces,B_rec_total,B_rec_errors,B_rec_pos_pct,B_rec_perf_pct,B_atk_total,B_atk_errors,B_atk_blocked,B_atk_points,B_atk_success_pct,B_blk_points,diff_pts_total,diff_pts_bp,diff_pts_balance,diff_srv_total,diff_srv_errors,diff_srv_aces,diff_rec_total,diff_rec_errors,diff_rec_pos_pct,diff_rec_perf_pct,diff_atk_total,diff_atk_errors,diff_atk_blocked,diff_atk_points,diff_atk_success_pct,diff_blk_points,A_srv_eff,B_srv_eff,diff_srv_eff,A_atk_eff,B_atk_eff,diff_atk_eff,A_blk_share,B_blk_share,diff_blk_share,A_srv_share,B_srv_share,diff_srv_share,A_errors_total,B_errors_total,diff_errors_total,A_scoreboard_points,B_scoreboard_points,match_total_points,A_errors_rate,B_errors_rate,diff_errors_rate,A_rec_quality_gap,B_rec_quality_gap,diff_rec_quality_gap,sets_sum,loser_sets,A_pts_per_set,B_pts_per_set,diff_pts_per_set,A_scoreboard_pts_per_set,B_scoreboard_pts_per_set,diff_scoreboard_pts_per_set,match_avg_points_per_set,A_errors_per_set,B_errors_per_set,diff_errors_per_set,A_srv_success_pct,B_srv_success_pct,diff_srv_success_pct,A_defense_total,B_defense_total,diff_defense_total,A_pts_rolling3,A_errors_rolling3,A_pts_per_set_rolling3,A_errors_per_set_rolling3,B_pts_rolling3,B_errors_rolling3,B_pts_per_set_rolling3,B_errors_per_set_rolling3,diff_pts_rolling3,diff_errors_rolling3,diff_pts_per_set_rolling3,diff_errors_per_set_rolling3,czy_playoff,A_matches_before,A_win_rate_prev,A_win_rate_last5,A_pts_prev_all,A_errors_prev_all,A_atk_eff_prev_all,A_win_streak_prev3,B_matches_before,B_win_rate_prev,B_win_rate_last5,B_pts_prev_all,B_errors_prev_all,B_atk_eff_prev_all,B_win_streak_prev3,diff_matches_before,diff_win_rate_prev,diff_win_rate_last5,diff_pts_prev_all,diff_errors_prev_all,diff_atk_eff_prev_all,diff_win_streak_prev3,h2h_matches_before,h2h_win_rate_A,h2h_last_result_A,h2h_matches_before_all,h2h_win_rate_A_all,h2h_last_result_A_all
1103507,2024/2025,Developres Rzeszów,MKS Kalisz,3:0,3,0,1,57,31,37,73,8,6,47,3,38,17,81,4,5,40,49,11,33,11,4,51,4,3,65,6,31,9,90,8,11,25,28,5,24,20,33,22,4,3,-18,-3,7,8,-9,-4,-6,15,21,6,0.75,0.75,0.0,0.38271604938271603,0.06666666666666667,0.3160493827160494,0.19298245614035087,0.15151515151515152,0.04146730462519935,0.10526315789473684,0.09090909090909091,0.014354066985645925,15,18,-3,75,48,123,0.07462686567164178,0.08737864077669903,-0.012751775105057248,-21,-22,1,3,0,19.0,11.0,8.0,25.0,16.0,9.0,41.0,5.0,6.0,-1.0,8.21917808219178,5.88235294117647,2.33682514101531,52,76,-24,68.66666666666667,16.666666666666668,19.155555555555562,4.444444444444444,56.333333333333336,23.666666666666668,14.972222222222221,6.527777777777778,12.333333333333336,-7.0,4.183333333333341,-2.083333333333334,0,6,1.0,1.0,70.5,21.0,0.2866371156963229,1.0,6,0.3333333333333333,0.4,60.333333333333336,22.0,0.20440819430332544,0.6666666666666666,0,0.6666666666666667,0.6,10.166666666666664,-1.0,0.08222892139299745,0.33333333333333337,0,0.5,0.5,14,0.9285714285714286,1.0
1103508,2024/2025,BKS Bielsko-Biała,Budowlani Łódź,3:1,1,3,0,64,27,38,86,9,3,79,8,19,10,128,9,5,49,38,12,74,32,50,92,13,8,77,3,36,17,144,8,12,61,42,5,-10,-5,-12,-6,-4,-5,2,5,-17,-7,-16,1,-7,-12,-4,7,0.3333333333333333,0.6153846153846154,-0.2820512820512821,0.2734375,0.2847222222222222,-0.01128472222222221,0.1875,0.06756756756756757,0.11993243243243243,0.046875,0.10810810810810811,-0.061233108108108114,26,24,2,88,100,188,0.08873720136518772,0.07667731629392971,0.012059885071258006,-9,-19,10,4,1,16.0,18.5,-2.5,22.0,25.0,-3.0,47.0,6.5,6.0,0.5,3.488372093023256,8.695652173913043,-5.207280080889787,84,89,-5,62.333333333333336,17.666666666666668,17.444444444444446,4.644444444444445,56.0,11.0,18.66666666666667,3.6666666666666665,6.333333333333336,6.666666666666668,-1.222222222222225,0.9777777777777783,0,6,0.8333333333333334,0.8,64.83333333333333,20.0,0.2656378229834147,1.0,6,0.8333333333333334,0.8,64.66666666666667,14.0,0.2827574808393057,0.6666666666666666,0,0.0,0.0,0.1666666666666572,6.0,-0.01711965785589098,0.33333333333333337,0,0.5,0.5,29,0.41379310344827586,1.0
1103509,2024/2025,Pałac Bydgoszcz,Volley Wrocław,3:1,1,3,0,48,22,12,71,6,2,81,5,33,12,144,12,13,37,26,9,74,44,43,94,13,5,65,2,43,20,143,7,9,56,39,13,-26,-22,-31,-23,-7,-3,16,3,-10,-8,1,5,4,-19,-13,-4,0.3333333333333333,0.38461538461538464,-0.05128205128205132,0.08333333333333333,0.27972027972027974,-0.19638694638694643,0.1875,0.17567567567567569,0.011824324324324315,0.041666666666666664,0.06756756756756757,-0.025900900900900907,23,22,1,70,97,167,0.0777027027027027,0.0728476821192053,0.004855020583497405,-21,-23,2,4,1,12.0,18.5,-6.5,17.5,24.25,-6.75,41.75,5.75,5.5,0.25,2.8169014084507045,5.319148936170213,-2.502247527719508,94,74,20,62.0,26.333333333333332,15.25555555555556,6.744444444444444,49.666666666666664,19.666666666666668,12.777777777777777,5.622222222222223,12.333333333333336,6.666666666666664,2.477777777777783,1.122222222222221,0,6,0.3333333333333333,0.4,55.666666666666664,22.833333333333332,0.17649259715383736,0.3333333333333333,6,0.5,0.6,54.166666666666664,24.166666666666668,0.12842132394554348,0.3333333333333333,0,-0.16666666666666669,-0.19999999999999996,1.5,-1.3333333333333357,0.04807127320829388,0.0,0,0.5,0.5,22,0.4090909090909091,1.0
1103510,2024/2025,Chemik Police,Volley Wrocław,3:1,3,1,1,66,28,43,96,3,7,72,4,28,10,136,10,6,49,36,10,65,20,21,83,11,4,93,7,37,16,159,16,10,55,35,6,1,8,22,13,-8,3,-21,-3,-9,-6,-23,-6,-4,-6,1,4,2.3333333333333335,0.36363636363636365,1.9696969696969697,0.2426470588235294,0.18238993710691823,0.060257121716611184,0.15151515151515152,0.09230769230769231,0.05920745920745921,0.10606060606060606,0.06153846153846154,0.04452214452214452,17,34,-17,100,82,182,0.05592105263157895,0.10149253731343283,-0.04557148468185388,-18,-21,3,4,1,16.5,16.25,0.25,25.0,20.5,4.5,45.5,4.25,8.5,-4.25,7.291666666666667,4.819277108433735,2.4723895582329316,78,103,-25,58.333333333333336,23.0,14.294444444444444,5.888888888888889,61.666666666666664,20.333333333333332,14.722222222222221,5.233333333333333,-3.3333333333333286,2.666666666666668,-0.42777777777777715,0.6555555555555559,0,7,0.2857142857142857,0.2,58.857142857142854,21.142857142857142,0.17217267219416615,0.3333333333333333,7,0.5714285714285714,0.6,57.0,23.857142857142858,0.15003546048479152,0.3333333333333333,0,-0.2857142857142857,-0.39999999999999997,1.857142857142854,-2.7142857142857153,0.022137211709374632,0.0,0,0.5,0.5,18,0.8888888888888888,1.0
1103511,2024/2025,Budowlani Łódź,Pałac Bydgoszcz,3:1,3,1,1,63,32,30,93,8,6,64,4,42,20,133,10,11,49,37,8,57,18,15,78,14,4,85,6,51,33,139,14,8,42,30,11,6,14,15,15,-6,2,-21,-2,-9,-13,-6,-4,3,7,7,-3,0.75,0.2857142857142857,0.4642857142857143,0.21052631578947367,0.14388489208633093,0.06664142370314274,0.12698412698412698,0.19298245614035087,-0.06599832915622389,0.09523809523809523,0.07017543859649122,0.02506265664160401,22,34,-12,97,79,176,0.07586206896551724,0.11258278145695365,-0.03672071249143641,-22,-18,-4,4,1,15.75,14.25,1.5,24.25,19.75,4.5,44.0,5.5,8.5,-3.0,6.451612903225806,5.128205128205128,1.3234077750206783,75,93,-18,73.33333333333333,17.0,18.583333333333332,4.288888888888889,53.0,22.0,15.805555555555555,6.833333333333333,20.33333333333333,-5.0,2.777777777777777,-2.5444444444444443,0,7,0.8571428571428571,0.8,66.0,15.428571428571429,0.28303815817972233,0.6666666666666666,7,0.2857142857142857,0.2,54.57142857142857,22.857142857142858,0.16318413089376535,0.3333333333333333,0,0.5714285714285714,0.6000000000000001,11.42857142857143,-7.428571428571429,0.11985402728595698,0.3333333333333333,0,0.5,0.5,20,0.8,1.0
1103512,2024/2025,MKS Kalisz,BKS Bielsko-Biała,3:0,0,3,0,40,13,11,52,7,2,70,5,40,20,109,7,10,31,28,7,60,35,43,73,3,5,45,2,44,7,111,5,7,45,41,10,-20,-22,-32,-21,4,-3,25,3,-4,13,-2,2,3,-14,-13,-3,0.2857142857142857,1.6666666666666667,-1.380952380952381,0.12844036697247707,0.2972972972972973,-0.16885693032482024,0.175,0.16666666666666666,0.008333333333333331,0.05,0.08333333333333333,-0.033333333333333326,19,10,9,50,79,129,0.08225108225108226,0.043668122270742356,0.0385829599803399,-20,-37,17,3,0,13.333333333333334,20.0,-6.666666666666666,16.666666666666668,26.333333333333332,-9.666666666666664,43.0,6.333333333333333,3.3333333333333335,2.9999999999999996,3.8461538461538463,6.8493150684931505,-3.0031612223393043,80,52,28,64.33333333333333,20.333333333333332,15.000000000000002,4.716666666666668,74.0,28.0,15.949999999999998,5.966666666666666,-9.666666666666671,-7.666666666666668,-0.9499999999999957,-1.2499999999999982,0,7,0.2857142857142857,0.4,56.42857142857143,21.428571428571427,0.18473083321237418,0.6666666666666666,7,0.7142857142857143,0.6,64.71428571428571,20.857142857142858,0.26675206255721257,0.6666666666666666,0,-0.4285714285714286,-0.19999999999999996,-8.285714285714278,0.5714285714285694,-0.08202122934483838,0.0,0,0.5,0.5,14,0.35714285714285715,0.0
1103513,2024/2025,Stal Mielec,Developres Rzeszów,3:0,0,3,0,56,17,25,73,11,4,73,6,36,18,137,9,5,41,30,11,61,22,32,82,9,6,62,4,35,23,131,5,11,50,38,5,-5,-5,-7,-9,2,-2,11,2,1,-5,6,4,-6,-9,-8,6,0.36363636363636365,0.6666666666666666,-0.303030303030303,0.19708029197080293,0.2595419847328244,-0.06246169276202149,0.19642857142857142,0.08196721311475409,0.11446135831381733,0.07142857142857142,0.09836065573770492,-0.02693208430913349,26,18,8,74,87,161,0.09187279151943463,0.06545454545454546,0.02641824606488917,-18,-12,-6,3,0,18.666666666666668,20.333333333333332,-1.6666666666666643,24.666666666666668,29.0,-4.333333333333332,53.666666666666664,8.666666666666666,6.0,2.666666666666666,5.47945205479452,7.317073170731707,-1.8376211159371865,78,73,5,62.0,19.0,15.422222222222222,4.733333333333333,65.66666666666667,22.0,18.33333333333333,5.777777777777778,-3.6666666666666714,-3.0,-2.911111111111106,-1.0444444444444443,0,7,0.2857142857142857,0.4,57.142857142857146,20.142857142857142,0.21001126596893788,0.3333333333333333,7,1.0,1.0,68.57142857142857,20.142857142857142,0.30036267765152186,1.0,0,-0.7142857142857143,-0.6,-11.428571428571423,0.0,-0.09035141168258398,-0.6666666666666667,0,0.5,0.5,2,0.0,0.0
1103514,2024/2025,Radomka Radom,ŁKS Commercecon Łódź,3:1,1,3,0,65,19,39,88,5,3,88,5,48,24,136,8,8,54,40,8,82,28,52,97,9,5,83,3,55,27,147,10,8,69,47,8,-17,-9,-13,-9,-4,-2,5,2,-7,-3,-11,-2,0,-15,-7,0,0.6,0.5555555555555556,0.0444444444444444,0.27941176470588236,0.3469387755102041,-0.06752701080432172,0.12307692307692308,0.0975609756097561,0.025515947467166983,0.046153846153846156,0.06097560975609756,-0.014821763602251403,18,22,-4,87,100,187,0.057692307692307696,0.0672782874617737,-0.009585979769466,-24,-28,4,4,1,16.25,20.5,-4.25,21.75,25.0,-3.25,46.75,4.5,5.5,-1.0,3.4090909090909087,5.154639175257731,-1.7455482661668227,96,91,5,68.66666666666667,23.333333333333332,17.033333333333335,6.1000000000000005,74.66666666666667,20.0,18.99444444444444,5.055555555555556,-6.0,3.333333333333332,-1.961111111111105,1.0444444444444443,0,7,0.42857142857142855,0.4,71.71428571428571,26.285714285714285,0.19869490893654287,0.3333333333333333,7,0.8571428571428571,1.0,68.28571428571429,19.142857142857142,0.32914691009834723,1.0,0,-0.42857142857142855,-0.6,3.4285714285714164,7.142857142857142,-0.13045200116180436,-0.6666666666666667,0,0.5,0.5,21,0.14285714285714285,0.0
1103515,2024/2025,UNI Opole,Sokół Mogilno,3:0,3,0,1,61,40,44,73,7,10,39,3,33,8,86,4,3,39,45,12,30,11,-4,43,4,3,66,10,18,8,80,8,12,24,30,3,31,29,48,30,3,7,-27,-7,15,0,6,-4,-9,15,15,9,1.4285714285714286,0.75,0.6785714285714286,0.37209302325581395,0.05,0.32209302325581396,0.19672131147540983,0.1,0.09672131147540983,0.16393442622950818,0.1,0.06393442622950818,14,22,-8,83,44,127,0.0707070707070707,0.1164021164021164,-0.04569504569504569,-25,-10,-15,3,0,20.333333333333332,10.0,10.333333333333332,27.666666666666668,14.666666666666666,13.000000000000002,42.333333333333336,4.666666666666667,7.333333333333333,-2.666666666666666,13.698630136986301,6.976744186046512,6.7218859509397895,42,78,-36,48.666666666666664,17.333333333333332,16.222222222222225,5.777777777777778,50.5,23.5,12.966666666666667,5.833333333333334,-1.8333333333333357,-6.166666666666668,3.255555555555558,-0.055555555555556246,0,7,0.42857142857142855,0.4,59.285714285714285,21.285714285714285,0.249703432064027,0.3333333333333333,7,0.0,0.0,51.285714285714285,21.857142857142858,0.1418051291157462,0.0,0,0.42857142857142855,0.4,8.0,-0.571428571428573,0.10789830294828082,0.3333333333333333,0,0.5,0.5,0,0.5,0.5
1103516,2024/2025,Sokół Mogilno,Chemik Police,3:2,3,2,1,77,26,32,98,16,4,98,5,49,23,164,11,13,64,39,9,71,35,40,103,5,5,82,4,37,18,152,13,9,53,35,13,6,-9,-8,-5,11,-1,16,1,12,5,12,-2,4,11,4,-4,0.25,1.0,-0.75,0.24390243902439024,0.20394736842105263,0.03995507060333761,0.11688311688311688,0.18309859154929578,-0.0662154746661789,0.05194805194805195,0.07042253521126761,-0.018474483263215657,32,22,10,99,103,202,0.08888888888888889,0.06528189910979229,0.0236069897790966,-26,-19,-7,5,2,15.4,14.2,1.200000000000001,19.8,20.6,-0.8000000000000007,40.4,6.4,4.4,2.0,4.081632653061225,4.854368932038835,-0.77273627897761,111,91,20,66.0,24.0,15.35,5.583333333333333,53.333333333333336,17.0,15.916666666666666,4.833333333333333,12.666666666666664,7.0,-0.5666666666666664,0.75,0,8,0.0,0.0,48.625,21.875,0.1303294879762779,0.0,8,0.375,0.4,59.75,20.625,0.18098197052283657,0.6666666666666666,0,-0.375,-0.4,-11.125,1.25,-0.05065248254655866,-0.6666666666666666,0,0.5,0.5,0,0.5,0.5
1103517,2024/2025,Radomka Radom,UNI Opole,3:2,3,2,1,82,37,44,110,11,9,84,6,56,30,169,11,10,61,36,12,66,26,20,92,8,6,99,9,38,15,160,17,12,50,31,10,16,11,24,18,3,3,-15,-3,18,15,9,-6,-2,11,5,2,0.8181818181818182,0.75,0.06818181818181823,0.23668639053254437,0.13125,0.10543639053254436,0.14634146341463414,0.15151515151515152,-0.005173688100517382,0.10975609756097561,0.09090909090909091,0.0188470066518847,28,34,-6,116,94,210,0.07713498622589532,0.09686609686609686,-0.01973111064020154,-26,-23,-3,5,2,16.4,13.2,3.1999999999999993,23.2,18.8,4.399999999999999,42.0,5.6,6.8,-1.2000000000000002,8.181818181818182,6.521739130434782,1.6600790513833994,94,111,-17,64.33333333333333,22.0,15.950000000000001,5.766666666666667,65.66666666666667,21.0,17.555555555555557,5.75,-1.3333333333333428,1.0,-1.605555555555556,0.016666666666666607,0,8,0.375,0.2,70.875,25.25,0.2087845159077103,0.3333333333333333,8,0.5,0.6,59.5,20.375,0.2650021309630004,0.3333333333333333,0,-0.125,-0.39999999999999997,11.375,4.875,-0.056217615055290104,0.0,0,0.5,0.5,8,0.125,0.0
1103518,2024/2025,Developres Rzeszów,ŁKS Commercecon Łódź,3:1,1,3,0,72,27,47,91,9,1,81,2,56,33,127,4,10,56,44,15,73,26,40,89,8,2,82,1,51,24,149,9,15,61,41,10,-1,1,7,2,1,-1,-1,1,5,9,-22,-5,-5,-5,3,5,0.1111111111111111,0.25,-0.1388888888888889,0.33070866141732286,0.2483221476510067,0.08238651376631614,0.20833333333333334,0.136986301369863,0.07134703196347034,0.013888888888888888,0.0273972602739726,-0.013508371385083713,15,18,-3,90,88,178,0.05016722408026756,0.05625,-0.006082775919732442,-23,-27,4,4,1,18.0,18.25,-0.25,22.5,22.0,0.5,44.5,3.75,4.5,-0.75,1.098901098901099,2.247191011235955,-1.1482899123348562,91,97,-6,66.66666666666667,17.333333333333332,18.488888888888894,4.666666666666667,74.66666666666667,19.0,20.36111111111111,5.222222222222222,-8.0,-1.6666666666666679,-1.8722222222222165,-0.5555555555555554,0,8,1.0,1.0,67.625,19.875,0.2952600910366847,1.0,8,0.875,1.0,70.0,19.5,0.3313708932748293,1.0,0,0.125,0.0,-2.375,0.375,-0.03611080223814461,0.0,0,0.5,0.5,30,0.5333333333333333,0.0
1103519,2024/2025,BKS Bielsko-Biała,Stal Mielec,3:2,3,2,1,79,35,50,99,6,7,94,9,36,18,147,13,14,61,41,11,74,31,49,99,5,9,93,7,44,14,138,11,11,51,37,14,5,4,1,0,1,-2,1,2,-8,4,9,2,3,10,4,-3,1.1666666666666667,1.8,-0.6333333333333333,0.23129251700680273,0.21014492753623187,0.021147589470570854,0.13924050632911392,0.1891891891891892,-0.04994868286007528,0.08860759493670886,0.12162162162162163,-0.03301402668491277,28,23,5,102,102,204,0.08235294117647059,0.0696969696969697,0.012655971479500885,-18,-30,12,5,2,15.8,14.8,1.0,20.4,20.4,0.0,40.8,5.6,4.6,1.0,7.07070707070707,9.090909090909092,-2.0202020202020217,108,104,4,58.666666666666664,17.0,17.777777777777782,4.944444444444445,54.666666666666664,21.0,14.844444444444443,5.8,4.0,-4.0,2.933333333333339,-0.8555555555555552,0,8,0.75,0.8,64.125,19.5,0.27057021689972316,0.6666666666666666,8,0.25,0.2,57.0,20.875,0.208394894219171,0.3333333333333333,0,0.5,0.6000000000000001,7.125,-1.375,0.06217532268055215,0.3333333333333333,0,0.5,0.5,2,1.0,1.0
1103520,2024/2025,Pałac Bydgoszcz,MKS Kalisz,3:1,3,1,1,69,37,31,90,7,5,78,8,41,17,149,11,12,49,33,15,64,29,24,89,9,8,83,5,46,24,144,11,15,44,31,12,5,8,7,1,-2,-3,-5,3,-5,-7,5,0,-3,5,2,3,0.7142857142857143,0.8888888888888888,-0.17460317460317454,0.174496644295302,0.125,0.04949664429530201,0.21739130434782608,0.1875,0.02989130434782608,0.07246376811594203,0.125,-0.05253623188405797,26,25,1,94,90,184,0.08201892744479496,0.07911392405063292,0.0029050033941620396,-24,-22,-2,4,1,17.25,16.0,1.25,23.5,22.5,1.0,46.0,6.5,6.25,0.25,5.555555555555555,8.98876404494382,-3.4332084893882655,90,98,-8,54.666666666666664,24.0,13.422222222222224,6.1611111111111105,46.0,22.333333333333332,13.305555555555555,6.694444444444444,8.666666666666664,1.6666666666666679,0.11666666666666892,-0.5333333333333332,0,8,0.25,0.2,54.875,24.25,0.16077172604283604,0.3333333333333333,8,0.25,0.4,54.375,21.125,0.17769452493238702,0.3333333333333333,0,0.0,-0.2,0.5,3.125,-0.016922798889550977,0.0,0,0.5,0.5,12,0.5833333333333334,1.0
1103521,2024/2025,Volley Wrocław,Budowlani Łódź,3:0,0,3,0,34,12,1,53,3,2,65,9,48,22,91,9,12,27,30,5,60,31,39,73,8,9,50,2,22,10,93,6,5,39,42,12,-26,-19,-38,-20,-5,-7,15,7,26,12,-2,3,7,-12,-12,-7,0.6666666666666666,1.125,-0.45833333333333337,0.06593406593406594,0.3010752688172043,-0.2351412028831384,0.14705882352941177,0.2,-0.05294117647058824,0.058823529411764705,0.15,-0.09117647058823529,21,16,5,50,81,131,0.10047846889952153,0.07407407407407407,0.026404394825447458,-26,-12,-14,3,0,11.333333333333334,20.0,-8.666666666666666,16.666666666666668,27.0,-10.333333333333332,43.666666666666664,7.0,5.333333333333333,1.666666666666667,3.7735849056603774,12.32876712328767,-8.555182217627294,77,55,22,58.666666666666664,28.666666666666668,15.300000000000002,7.111111111111111,61.0,15.0,18.277777777777782,4.333333333333333,-2.3333333333333357,13.666666666666668,-2.9777777777777796,2.7777777777777777,0,8,0.5,0.4,58.0,25.125,0.15407977006255735,0.3333333333333333,8,0.875,0.8,65.625,16.25,0.27397417788094125,0.6666666666666666,0,-0.375,-0.4,-7.625,8.875,-0.1198944078183839,-0.3333333333333333,0,0.5,0.5,20,0.35,1.0
1103522,2024/2025,Chemik Police,Budowlani Łódź,3:1,1,3,0,63,22,32,84,7,3,89,3,47,20,149,10,11,48,32,12,74,31,45,93,4,3,77,3,39,18,148,10,12,60,41,11,-11,-9,-13,-9,3,0,12,0,8,2,1,0,-1,-12,-9,1,0.42857142857142855,0.75,-0.32142857142857145,0.18120805369127516,0.25675675675675674,-0.07554870306548159,0.19047619047619047,0.14864864864864866,0.04182754182754181,0.047619047619047616,0.04054054054054054,0.007078507078507074,20,17,3,80,94,174,0.062111801242236024,0.05345911949685535,0.008652681745380676,-27,-21,-6,4,1,15.75,18.5,-2.75,20.0,23.5,-3.5,43.5,5.0,4.25,0.75,3.571428571428571,3.225806451612903,0.34562211981566815,100,89,11,58.0,20.666666666666668,14.21111111111111,5.305555555555556,62.0,17.333333333333332,18.611111111111114,5.111111111111111,-4.0,3.3333333333333357,-4.400000000000004,0.19444444444444553,0,9,0.3333333333333333,0.4,61.0,20.77777777777778,0.18353368140041615,0.6666666666666666,9,0.8888888888888888,0.8,65.0,16.22222222222222,0.2769854102071927,1.0,0,-0.5555555555555556,-0.4,-4.0,4.555555555555557,-0.09345172880677655,-0.33333333333333337,0,0.5,0.5,34,0.7647058823529411,1.0
1103523,2024/2025,MKS Kalisz,Volley Wrocław,3:1,1,3,0,50,16,11,75,10,3,84,8,43,11,134,14,7,41,31,6,70,36,39,98,13,8,65,3,40,14,137,9,6,55,40,7,-20,-20,-28,-23,-3,-5,19,5,3,-3,-3,5,1,-14,-9,-1,0.3,0.6153846153846154,-0.31538461538461543,0.14925373134328357,0.291970802919708,-0.14271707157642444,0.12,0.1,0.01999999999999999,0.06,0.11428571428571428,-0.054285714285714284,32,25,7,75,102,177,0.10921501706484642,0.08333333333333333,0.02588168373151309,-32,-26,-6,4,1,12.5,17.5,-5.0,18.75,25.5,-6.75,44.25,8.0,6.25,1.75,4.0,8.16326530612245,-4.163265306122449,91,71,20,56.0,19.333333333333332,15.111111111111114,5.361111111111112,55.0,24.666666666666668,14.472222222222221,6.666666666666667,1.0,-5.333333333333336,0.6388888888888928,-1.3055555555555554,0,9,0.2222222222222222,0.4,55.44444444444444,21.555555555555557,0.17183957771767736,0.0,9,0.4444444444444444,0.2,55.333333333333336,24.666666666666668,0.14428580293716942,0.3333333333333333,0,-0.2222222222222222,0.2,0.11111111111110716,-3.1111111111111107,0.02755377478050794,-0.3333333333333333,0,0.5,0.5,14,0.5,1.0
1103524,2024/2025,Stal Mielec,Pałac Bydgoszcz,3:0,0,3,0,36,15,10,52,3,7,65,4,42,26,112,5,14,25,22,4,63,33,38,74,9,4,49,7,27,20,101,5,4,45,45,14,-27,-18,-28,-22,-6,3,16,-3,15,6,11,0,10,-20,-23,-10,2.3333333333333335,0.4444444444444444,1.888888888888889,0.05357142857142857,0.3564356435643564,-0.30286421499292787,0.1111111111111111,0.2222222222222222,-0.1111111111111111,0.19444444444444445,0.06349206349206349,0.13095238095238096,12,21,-9,57,75,132,0.05240174672489083,0.09375,-0.04134825327510917,-16,-7,-9,3,0,12.0,21.0,-9.0,19.0,25.0,-6.0,44.0,4.0,7.0,-3.0,13.461538461538462,5.405405405405405,8.056133056133056,79,53,26,59.333333333333336,22.333333333333332,16.31111111111111,6.288888888888889,49.666666666666664,27.333333333333332,14.972222222222221,8.166666666666666,9.666666666666671,-5.0,1.3388888888888886,-1.8777777777777773,0,9,0.2222222222222222,0.2,58.888888888888886,21.11111111111111,0.2085893423655111,0.0,9,0.3333333333333333,0.4,56.44444444444444,24.444444444444443,0.1622967169597767,0.3333333333333333,0,-0.1111111111111111,-0.2,2.444444444444443,-3.333333333333332,0.046292625405734394,-0.3333333333333333,0,0.5,0.5,2,0.5,1.0
1103525,2024/2025,ŁKS Commercecon Łódź,BKS Bielsko-Biała,3:0,0,3,0,49,18,16,71,4,4,74,8,27,15,112,16,5,38,34,7,59,25,32,79,5,8,67,4,34,18,131,11,7,46,35,5,-10,-7,-16,-8,-1,-4,7,4,-7,-3,-19,5,-2,-8,-1,2,1.0,1.6,-0.6000000000000001,0.15178571428571427,0.21374045801526717,-0.0619547437295529,0.14285714285714285,0.0847457627118644,0.058111380145278446,0.08163265306122448,0.13559322033898305,-0.05396056727775857,28,20,8,69,87,156,0.10894941634241245,0.07220216606498195,0.036747250277430504,-12,-16,4,3,0,16.333333333333332,19.666666666666668,-3.3333333333333357,23.0,29.0,-6.0,52.0,9.333333333333334,6.666666666666667,2.666666666666667,5.633802816901409,10.126582278481013,-4.492779461579604,79,74,5,66.0,19.333333333333332,20.02777777777778,5.722222222222222,69.66666666666667,20.333333333333332,17.75,4.877777777777777,-3.6666666666666714,-1.0,2.2777777777777786,0.844444444444445,0,9,0.8888888888888888,1.0,70.33333333333333,19.333333333333332,0.32214325487218237,1.0,9,0.7777777777777778,0.8,65.77777777777777,20.444444444444443,0.266206028022732,0.6666666666666666,0,0.11111111111111105,0.19999999999999996,4.555555555555557,-1.1111111111111107,0.05593722684945035,0.33333333333333337,0,0.5,0.5,22,0.6818181818181818,0.0
1103526,2024/2025,UNI Opole,Developres Rzeszów,3:1,1,3,0,59,16,25,75,9,5,94,6,27,9,131,6,13,47,36,7,85,43,62,100,6,6,66,5,35,11,146,5,7,66,45,13,-26,-27,-37,-25,3,-1,28,1,-8,-2,-15,1,6,-19,-9,-6,0.5555555555555556,1.0,-0.4444444444444444,0.21374045801526717,0.3698630136986301,-0.15612255568336295,0.11864406779661017,0.15294117647058825,-0.034297108673978075,0.0847457627118644,0.07058823529411765,0.014157527417746757,21,16,5,75,106,181,0.07,0.05128205128205128,0.018717948717948726,-18,-24,6,4,1,14.75,21.25,-6.5,18.75,26.5,-7.75,45.25,5.25,4.0,1.25,6.666666666666667,6.0,0.666666666666667,107,73,34,53.0,16.666666666666668,17.666666666666668,5.555555555555556,67.0,21.666666666666668,18.777777777777775,5.666666666666667,-14.0,-5.0,-1.1111111111111072,-0.11111111111111072,0,9,0.4444444444444444,0.4,60.22222222222222,21.88888888888889,0.2501407830782225,0.3333333333333333,9,0.8888888888888888,0.8,68.11111111111111,19.333333333333332,0.29919882107897783,0.6666666666666666,0,-0.4444444444444444,-0.4,-7.888888888888893,2.555555555555557,-0.04905803800075531,-0.3333333333333333,0,0.5,0.5,6,0.0,0.0
