game_id,season,team_A,team_B,czy_playoff,sets_A,sets_B,number_of_sets,win_A,A_scoreboard_points,B_scoreboard_points,match_total_points,A_set1_points,B_set1_points,A_set2_points,B_set2_points,A_set3_points,B_set3_points,A_set4_points,B_set4_points,A_set5_points,B_set5_points,A_pts_total,A_pts_bp,A_pts_balance,A_srv_total,A_srv_errors,A_srv_aces,A_rec_total,A_rec_errors,A_rec_pos_pct,A_rec_perf_pct,A_atk_total,A_atk_errors,A_atk_blocked,A_atk_points,A_atk_success_pct,A_blk_points,A_actions,A_srv_eff,A_atk_eff,A_blk_share_skill,A_blk_share_impact,A_srv_share_skill,A_srv_share_impact,A_errors_total,A_opp_errors_pts,A_opp_errors_share,A_defense_total,A_pts_rolling3,A_errors_rolling3,A_matches_before,A_win_rate_prev,A_win_rate_last5,A_pts_prev_all,A_errors_prev_all,A_atk_eff_prev_all,A_win_streak_prev3,B_pts_total,B_pts_bp,B_pts_balance,B_srv_total,B_srv_errors,B_srv_aces,B_rec_total,B_rec_errors,B_rec_pos_pct,B_rec_perf_pct,B_atk_total,B_atk_errors,B_atk_blocked,B_atk_points,B_atk_success_pct,B_blk_points,B_actions,B_srv_eff,B_atk_eff,B_blk_share_skill,B_blk_share_impact,B_srv_share_skill,B_srv_share_impact,B_errors_total,B_opp_errors_pts,B_opp_errors_share,B_defense_total,B_pts_rolling3,B_errors_rolling3,B_matches_before,B_win_rate_prev,B_win_rate_last5,B_pts_prev_all,B_errors_prev_all,B_atk_eff_prev_all,B_win_streak_prev3,diff_pts_total,diff_pts_bp,diff_pts_balance,diff_srv_total,diff_srv_errors,diff_srv_aces,diff_rec_total,diff_rec_errors,diff_rec_pos_pct,diff_rec_perf_pct,diff_atk_total,diff_atk_errors,diff_atk_blocked,diff_atk_points,diff_atk_success_pct,diff_blk_points,diff_srv_eff,diff_atk_eff,diff_blk_share_skill,diff_blk_share_impact,diff_srv_share_skill,diff_srv_share_impact,diff_errors_total,diff_opp_errors_pts,diff_opp_errors_share,diff_defense_total,diff_pts_rolling3,diff_errors_rolling3,diff_matches_before,diff_win_rate_prev,diff_win_rate_last5,diff_pts_prev_all,diff_errors_prev_all,diff_atk_eff_prev_all,diff_win_streak_prev3,h2h_matches_before,h2h_win_rate_A,h2h_last_result_A,h2h_matches_before_all,h2h_win_rate_A_all,h2h_last_result_A_all
5867,2016/2017,MKS Dąbrowa Górnicza,BKS Bielsko-Biała,0,3,0,3,1,75,54,129,25,15,25,18,25,21,,,,,56,30,56,73,8,6,52,5,44,41,86,5,4,41,48,9,211,-0.0273972602739726,0.37209302325581395,0.16071428571428573,0.12,0.10714285714285714,0.08,18,19,0.25333333333333335,56,57.666666666666664,30.0,2,0.5,0.5,72.5,25.0,0.18391498881431767,0.5,40,18,40,56,4,5,65,6,57,41,100,14,9,31,31,4,221,0.017857142857142856,0.08,0.1,0.07407407407407407,0.125,0.09259259259259259,24,14,0.25925925925925924,74,73.0,24.333333333333332,2,0.0,0.0,66.5,24.5,0.16394335511982572,0.0,16,12,16,17,4,1,-13,-1,-13,0,-14,-9,-5,10,17,5,-0.04525440313111546,0.29209302325581393,0.06071428571428572,0.045925925925925926,-0.017857142857142863,-0.012592592592592586,-6,5,-0.00592592592592589,-18,-15.333333333333336,5.666666666666668,0,0.5,0.5,6.0,0.5,0.019971633694491953,0.5,0,0.5,0.5,2,1.0,1.0
5868,2016/2017,Volley Wrocław,Budowlani Toruń,0,3,0,3,1,75,38,113,25,11,25,13,25,14,,,,,65,39,65,74,11,11,39,2,57,33,85,4,3,43,51,11,198,0.0,0.4235294117647059,0.16923076923076924,0.14666666666666667,0.16923076923076924,0.14666666666666667,17,10,0.13333333333333333,42,66.66666666666667,23.666666666666668,2,1.0,1.0,68.0,24.5,0.313141592920354,1.0,23,8,23,39,0,2,63,11,28,13,74,4,11,18,24,3,176,0.05128205128205128,0.04054054054054054,0.13043478260869565,0.07894736842105263,0.08695652173913043,0.05263157894736842,15,15,0.39473684210526316,74,63.0,15.0,2,1.0,1.0,75.0,17.0,0.28756952009632475,1.0,42,31,42,35,11,9,-24,-9,29,20,11,0,-8,25,27,8,-0.05128205128205128,0.38298887122416536,0.03879598662207359,0.06771929824561404,0.08227424749163881,0.09403508771929825,2,-5,-0.26140350877192986,-32,3.6666666666666714,8.666666666666668,0,0.0,0.0,-7.0,7.5,0.025572072824029235,0.0,0,0.5,0.5,0,0.5,0.5
5869,2016/2017,KSZO Ostrowiec,MKS Dąbrowa Górnicza,0,2,3,5,0,102,113,215,23,25,19,25,25,23,27.0,25.0,8.0,15.0,71,26,71,103,13,6,97,12,39,25,145,22,17,51,35,14,345,-0.06796116504854369,0.08275862068965517,0.19718309859154928,0.13725490196078433,0.08450704225352113,0.058823529411764705,47,31,0.30392156862745096,114,69.66666666666667,27.333333333333332,3,0.0,0.0,67.0,28.666666666666668,0.15013886608066332,0.0,76,33,76,112,15,12,90,6,38,21,139,12,14,47,34,17,341,-0.026785714285714284,0.1510791366906475,0.2236842105263158,0.1504424778761062,0.15789473684210525,0.10619469026548672,33,37,0.3274336283185841,104,60.666666666666664,24.333333333333332,3,0.6666666666666666,0.6666666666666666,67.0,22.666666666666668,0.24664100029481642,0.6666666666666666,-5,-7,-5,-9,-2,-6,7,6,1,4,6,10,3,4,1,-3,-0.0411754507628294,-0.06832051600099232,-0.026501111934766508,-0.01318757591532188,-0.07338769458858413,-0.04737116085372202,14,-6,-0.023512059691133125,10,9.000000000000007,3.0,0,-0.6666666666666666,-0.6666666666666666,0.0,6.0,-0.0965021342141531,-0.6666666666666666,1,0.0,0.0,3,0.0,0.0
5870,2016/2017,Volley Wrocław,Atom Trefl Sopot,0,3,1,4,1,98,84,182,26,24,22,25,25,16,25.0,19.0,,,82,31,82,97,15,6,80,3,50,21,132,8,11,63,48,13,309,-0.09278350515463918,0.3333333333333333,0.15853658536585366,0.1326530612244898,0.07317073170731707,0.061224489795918366,26,16,0.16326530612244897,91,61.333333333333336,15.333333333333334,3,1.0,1.0,67.0,22.0,0.34993753253513793,1.0,58,18,58,85,5,3,82,6,39,25,120,10,13,44,37,11,287,-0.023529411764705882,0.175,0.1896551724137931,0.13095238095238096,0.05172413793103448,0.03571428571428571,21,26,0.30952380952380953,95,56.0,22.333333333333332,2,0.5,0.5,60.0,20.0,0.2252467159009215,0.5,24,13,24,12,10,3,-2,-3,11,-4,12,-2,-2,19,11,2,-0.0692540933899333,0.15833333333333333,-0.031118587047939433,0.0017006802721088454,0.021446593776282587,0.025510204081632654,5,-10,-0.14625850340136057,-4,5.333333333333336,-6.999999999999998,1,0.5,0.5,7.0,2.0,0.12469081663421644,0.5,0,0.5,0.5,5,0.2,0.0
5871,2016/2017,Budowlani Toruń,MKS Dąbrowa Górnicza,0,1,3,4,0,87,95,182,19,25,25,20,23,25,20.0,25.0,,,68,23,68,88,10,5,87,8,41,19,151,13,7,55,36,8,326,-0.056818181818181816,0.23178807947019867,0.11764705882352941,0.09195402298850575,0.07352941176470588,0.05747126436781609,31,19,0.21839080459770116,94,87.0,19.0,3,0.6666666666666666,0.6666666666666666,57.666666666666664,16.333333333333332,0.20522652691106336,0.6666666666666666,68,24,68,94,7,8,78,5,49,34,131,5,8,53,40,7,303,0.010638297872340425,0.3053435114503817,0.10294117647058823,0.07368421052631578,0.11764705882352941,0.08421052631578947,17,27,0.28421052631578947,86,61.333333333333336,25.333333333333332,4,0.75,0.75,69.25,25.25,0.22275053439377418,0.6666666666666666,0,-1,0,-6,3,-3,9,3,-8,-15,20,8,-1,2,-4,1,-0.06745647969052224,-0.07355543198018302,0.01470588235294118,0.018269812462189963,-0.044117647058823525,-0.02673926194797338,14,-8,-0.06581972171808831,8,25.666666666666664,-6.333333333333332,-1,-0.08333333333333337,-0.08333333333333337,-11.583333333333336,-8.916666666666668,-0.017524007482710824,0.0,0,0.5,0.5,0,0.5,0.5
5872,2016/2017,BKS Bielsko-Biała,Budowlani Łódź,0,0,3,3,0,58,75,133,22,25,23,25,13,25,,,,,36,15,36,59,6,3,63,8,33,19,92,14,8,24,26,9,214,-0.05084745762711865,0.021739130434782608,0.25,0.15517241379310345,0.08333333333333333,0.05172413793103448,28,22,0.3793103448275862,71,49.0,20.0,3,0.0,0.0,57.666666666666664,24.333333333333332,0.13596223674655047,0.0,52,27,52,74,11,8,53,3,34,15,90,5,9,36,40,8,217,-0.04054054054054054,0.24444444444444444,0.15384615384615385,0.10666666666666667,0.15384615384615385,0.10666666666666667,19,23,0.30666666666666664,62,77.66666666666667,32.666666666666664,4,0.75,0.75,68.5,27.0,0.22217848869718027,1.0,-16,-12,-16,-15,-5,-5,10,5,-1,4,2,9,-1,-12,-14,1,-0.010306917086578105,-0.22270531400966181,0.09615384615384615,0.04850574712643678,-0.07051282051282053,-0.05494252873563219,9,-1,0.07264367816091954,9,-28.66666666666667,-12.666666666666664,-1,-0.75,-0.75,-10.833333333333336,-2.666666666666668,-0.08621625195062979,-1.0,0,0.5,0.5,4,0.25,0.0
5873,2016/2017,ŁKS Commercecon Łódź,Muszynianka Muszyna,0,3,1,4,1,93,77,170,25,23,25,15,18,25,25.0,14.0,,,80,36,80,92,9,7,77,9,45,24,148,13,7,60,41,13,317,-0.021739130434782608,0.2702702702702703,0.1625,0.13978494623655913,0.0875,0.07526881720430108,31,13,0.13978494623655913,84,76.0,26.0,3,0.3333333333333333,0.3333333333333333,53.0,21.666666666666668,0.16221703471160123,0.3333333333333333,52,23,52,78,1,9,83,7,48,13,121,8,13,36,30,7,282,0.10256410256410256,0.12396694214876033,0.1346153846153846,0.09090909090909091,0.17307692307692307,0.11688311688311688,16,25,0.3246753246753247,96,66.33333333333333,18.666666666666668,4,0.75,0.75,71.0,24.5,0.24278938768489852,0.6666666666666666,28,13,28,14,8,-2,-6,2,-3,11,27,5,-6,24,11,6,-0.12430323299888517,0.14630332812150995,0.027884615384615397,0.048875855327468215,-0.08557692307692308,-0.0416142996788158,15,-12,-0.18489037843876555,-12,9.666666666666671,7.333333333333332,-1,-0.4166666666666667,-0.4166666666666667,-18.0,-2.833333333333332,-0.08057235297329729,-0.3333333333333333,0,0.5,0.5,0,0.5,0.5
5874,2016/2017,KSZO Ostrowiec,Chemik Police,0,0,3,3,0,60,75,135,22,25,20,25,18,25,,,,,38,11,38,61,9,3,69,6,42,26,98,5,14,32,33,3,228,-0.09836065573770492,0.1326530612244898,0.07894736842105263,0.05,0.07894736842105263,0.05,20,22,0.36666666666666664,83,70.33333333333333,32.333333333333336,4,0.0,0.0,68.0,33.25,0.1332938047329113,0.0,55,30,55,74,5,6,52,3,46,29,86,11,4,35,41,14,212,0.013513513513513514,0.23255813953488372,0.2545454545454545,0.18666666666666668,0.10909090909090909,0.08,19,20,0.26666666666666666,56,50.666666666666664,20.0,3,1.0,1.0,63.0,18.333333333333332,0.3733744370108007,1.0,-17,-19,-17,-13,4,-3,17,3,-4,-3,12,-6,10,-3,-8,-11,-0.11187416925121843,-0.09990507831039391,-0.1755980861244019,-0.13666666666666666,-0.03014354066985646,-0.03,1,2,0.09999999999999998,27,19.666666666666664,12.333333333333336,1,-1.0,-1.0,5.0,14.916666666666668,-0.2400806322778894,-1.0,0,0.5,0.5,2,0.0,0.0
5875,2016/2017,Developres Rzeszów,PTPS Piła,0,3,0,3,1,75,48,123,25,21,25,17,25,10,,,,,56,33,56,75,7,7,43,1,35,18,93,6,2,40,43,9,211,0.0,0.34408602150537637,0.16071428571428573,0.12,0.125,0.09333333333333334,14,19,0.25333333333333335,45,81.66666666666667,28.0,4,0.5,0.5,66.75,24.75,0.19878420104640193,0.3333333333333333,28,10,28,48,5,1,68,7,28,13,83,11,9,25,30,2,199,-0.08333333333333333,0.060240963855421686,0.07142857142857142,0.041666666666666664,0.03571428571428571,0.020833333333333332,23,20,0.4166666666666667,77,45.333333333333336,25.666666666666668,2,0.5,0.5,42.0,22.0,0.1677253478523896,0.5,28,23,28,27,2,6,-25,-6,7,5,10,-5,-7,15,13,7,0.08333333333333333,0.2838450576499547,0.0892857142857143,0.07833333333333334,0.08928571428571429,0.07250000000000001,-9,-1,-0.16333333333333333,-32,36.333333333333336,2.333333333333332,2,0.0,0.0,24.75,2.75,0.03105885319401233,-0.16666666666666669,0,0.5,0.5,2,0.0,0.0
5876,2016/2017,Legionovia,Pałac Bydgoszcz,0,3,2,5,1,108,108,216,28,26,25,21,14,25,26.0,28.0,15.0,8.0,79,32,79,107,20,9,99,8,48,26,128,15,8,56,44,14,334,-0.102803738317757,0.2578125,0.17721518987341772,0.12962962962962962,0.11392405063291139,0.08333333333333333,43,29,0.26851851851851855,107,49.333333333333336,25.666666666666668,4,0.0,0.0,47.5,27.5,0.18096694572987676,0.0,66,29,66,109,10,8,87,9,40,21,137,14,14,50,36,8,333,-0.01834862385321101,0.16058394160583941,0.12121212121212122,0.07407407407407407,0.12121212121212122,0.07407407407407407,33,42,0.3888888888888889,101,71.0,27.666666666666668,3,0.3333333333333333,0.3333333333333333,61.333333333333336,26.0,0.20570561408742263,0.3333333333333333,13,3,13,-2,10,1,12,-1,8,5,-9,1,-6,6,8,6,-0.084455114464546,0.09722855839416059,0.05600306866129651,0.05555555555555555,-0.007288070579209827,0.009259259259259259,10,-13,-0.12037037037037035,6,-21.666666666666664,-2.0,1,-0.3333333333333333,-0.3333333333333333,-13.833333333333336,1.5,-0.024738668357545873,-0.3333333333333333,0,0.5,0.5,5,0.4,0.0
5877,2016/2017,Legionovia,Atom Trefl Sopot,0,2,3,5,0,98,110,208,25,23,20,25,25,22,20.0,25.0,8.0,15.0,74,30,74,98,12,7,99,7,44,26,136,12,13,51,38,16,333,-0.05102040816326531,0.19117647058823528,0.21621621621621623,0.16326530612244897,0.0945945945945946,0.07142857142857142,31,24,0.24489795918367346,112,52.666666666666664,30.666666666666668,5,0.2,0.2,53.8,30.6,0.1963360565839014,0.3333333333333333,81,40,81,110,10,7,86,7,37,24,138,12,16,61,44,13,334,-0.02727272727272727,0.2391304347826087,0.16049382716049382,0.11818181818181818,0.08641975308641975,0.06363636363636363,29,29,0.2636363636363636,102,59.666666666666664,19.333333333333332,3,0.3333333333333333,0.3333333333333333,59.333333333333336,20.333333333333332,0.20849781060061434,0.3333333333333333,-7,-10,-7,-12,2,0,13,0,7,2,-2,0,-3,-10,-6,3,-0.023747680890538036,-0.04795396419437342,0.05572238905572241,0.04508348794063079,0.008174841508174852,0.007792207792207795,2,-5,-0.01873840445269015,10,-7.0,11.333333333333336,2,-0.1333333333333333,-0.1333333333333333,-5.5333333333333385,10.26666666666667,-0.012161754016712933,0.0,0,0.5,0.5,2,0.0,0.0
5878,2016/2017,Pałac Bydgoszcz,Developres Rzeszów,0,1,3,4,0,78,96,174,17,25,18,25,25,21,18.0,25.0,,,61,28,61,79,6,7,87,6,45,25,124,18,12,44,35,10,290,0.012658227848101266,0.11290322580645161,0.16393442622950818,0.1282051282051282,0.11475409836065574,0.08974358974358974,30,17,0.21794871794871795,99,57.333333333333336,23.666666666666668,4,0.25,0.25,62.5,27.75,0.19442519596702684,0.3333333333333333,65,29,65,94,7,7,73,7,38,17,121,9,10,46,38,12,288,0.0,0.2231404958677686,0.18461538461538463,0.125,0.1076923076923077,0.07291666666666667,23,31,0.3229166666666667,83,58.666666666666664,24.0,5,0.6,0.6,64.6,22.6,0.2278445651381968,0.6666666666666666,-4,-1,-4,-15,-1,0,14,-1,7,8,3,9,2,-2,-3,-2,0.012658227848101266,-0.11023727006131699,-0.02068095838587644,0.0032051282051281937,0.007061790668348042,0.016826923076923073,7,-14,-0.10496794871794873,16,-1.3333333333333286,-0.33333333333333215,-1,-0.35,-0.35,-2.0999999999999943,5.149999999999999,-0.033419369171169944,-0.3333333333333333,0,0.5,0.5,5,0.6,1.0
5879,2016/2017,PTPS Piła,KSZO Ostrowiec,0,2,3,5,0,95,104,199,25,20,21,25,25,19,11.0,25.0,13.0,15.0,66,34,66,96,5,4,92,9,37,18,164,13,13,52,32,10,352,-0.010416666666666666,0.15853658536585366,0.15151515151515152,0.10526315789473684,0.06060606060606061,0.042105263157894736,27,29,0.30526315789473685,105,47.0,15.0,3,0.3333333333333333,0.3333333333333333,37.333333333333336,22.333333333333332,0.1318972198534003,0.3333333333333333,77,36,77,102,10,9,91,4,40,25,155,12,10,55,35,13,348,-0.00980392156862745,0.2129032258064516,0.16883116883116883,0.125,0.11688311688311688,0.08653846153846154,26,27,0.25961538461538464,101,73.0,30.666666666666668,5,0.0,0.0,62.0,30.6,0.133165656031227,0.0,-11,-2,-11,-6,-5,-5,1,5,-3,-7,9,1,3,-3,-3,-3,-0.0006127450980392152,-0.05436664044059794,-0.017316017316017313,-0.019736842105263164,-0.05627705627705627,-0.0444331983805668,1,2,0.04564777327935221,4,-26.0,-15.666666666666668,-2,0.3333333333333333,0.3333333333333333,-24.666666666666664,-8.26666666666667,-0.0012684361778266817,0.3333333333333333,0,0.5,0.5,2,1.0,1.0
5880,2016/2017,ŁKS Commercecon Łódź,Volley Wrocław,0,3,2,5,1,103,97,200,25,16,25,23,15,25,23.0,25.0,15.0,8.0,74,34,74,102,3,6,86,3,40,23,162,10,19,53,33,15,350,0.029411764705882353,0.14814814814814814,0.20270270270270271,0.14563106796116504,0.08108108108108109,0.05825242718446602,16,29,0.2815533980582524,105,78.0,28.5,4,0.5,0.5,59.75,24.0,0.1892303436012685,0.6666666666666666,83,34,83,98,12,3,99,6,58,36,185,16,15,61,33,19,382,-0.09183673469387756,0.16216216216216217,0.2289156626506024,0.1958762886597938,0.03614457831325301,0.030927835051546393,34,14,0.14432989690721648,114,60.666666666666664,24.0,4,1.0,1.0,70.75,23.0,0.3457864827346868,1.0,-9,0,-9,4,-9,3,-13,-3,-18,-13,-23,-6,4,-8,0,-4,0.1212484993997599,-0.014014014014014031,-0.026212959947899683,-0.05024522069862877,0.044936502767828075,0.02732459213291963,-18,15,0.13722350115103593,-9,17.333333333333336,4.5,0,-0.5,-0.5,-11.0,1.0,-0.15655613913341832,-0.33333333333333337,1,0.0,0.0,1,0.0,0.0
5881,2016/2017,Chemik Police,ŁKS Commercecon Łódź,0,3,2,5,1,107,97,204,22,25,25,21,20,25,25.0,19.0,15.0,7.0,85,40,85,107,8,10,87,3,46,23,156,15,9,64,41,11,350,0.018691588785046728,0.2564102564102564,0.12941176470588237,0.102803738317757,0.11764705882352941,0.09345794392523364,26,22,0.205607476635514,96,65.66666666666667,18.0,4,1.0,1.0,61.0,18.5,0.33817036264182143,1.0,73,29,73,97,10,3,99,10,37,12,159,10,11,61,38,9,355,-0.07216494845360824,0.25157232704402516,0.1232876712328767,0.09278350515463918,0.0410958904109589,0.030927835051546393,30,24,0.24742268041237114,110,41.5,19.5,5,0.6,0.6,62.6,22.4,0.18101390451064442,0.6666666666666666,12,11,12,10,-2,7,-12,-7,9,11,-3,5,-2,3,3,2,0.09085653723865497,0.004837929366231231,0.0061240934730056595,0.010020233163117828,0.07655116841257051,0.06253010887368725,-4,-2,-0.04181520377685713,-14,24.16666666666667,-1.5,-1,0.4,0.4,-1.6000000000000014,-3.8999999999999986,0.157156458131177,0.33333333333333337,0,0.5,0.5,0,0.5,0.5
5882,2016/2017,Muszynianka Muszyna,BKS Bielsko-Biała,0,3,2,5,1,111,107,218,25,16,16,25,23,25,25.0,21.0,22.0,20.0,80,37,80,110,13,9,96,8,33,24,164,12,14,58,35,13,370,-0.03636363636363636,0.1951219512195122,0.1625,0.11711711711711711,0.1125,0.08108108108108109,33,31,0.27927927927927926,110,75.66666666666667,31.333333333333332,5,0.6,0.6,67.2,22.8,0.21902489857767088,0.3333333333333333,75,32,75,108,12,8,97,9,45,25,153,12,13,53,35,14,358,-0.037037037037037035,0.1830065359477124,0.18666666666666668,0.1308411214953271,0.10666666666666667,0.07476635514018691,33,32,0.29906542056074764,110,66.66666666666667,24.333333333333332,4,0.0,0.0,52.25,25.25,0.1074064601686085,0.0,5,5,5,2,1,1,-1,-1,-12,-1,11,0,1,5,0,-1,0.0006734006734006731,0.012115415271799795,-0.02416666666666667,-0.013724004378209975,0.005833333333333329,0.006314725940894175,0,-1,-0.019786141281468383,0,9.0,7.0,1,0.6,0.6,14.950000000000003,-2.4499999999999993,0.11161843840906238,0.3333333333333333,0,0.5,0.5,2,0.5,1.0
5883,2016/2017,Budowlani Łódź,Budowlani Toruń,0,3,1,4,1,94,78,172,19,25,25,21,25,12,25.0,20.0,,,75,33,75,93,9,9,75,5,49,36,152,13,9,51,34,15,320,0.0,0.19078947368421054,0.2,0.1595744680851064,0.12,0.09574468085106383,27,19,0.20212765957446807,84,63.666666666666664,22.333333333333332,5,0.8,0.8,65.2,25.4,0.2266316798466331,1.0,49,17,49,79,4,5,84,9,30,19,129,14,15,35,27,9,292,0.012658227848101266,0.046511627906976744,0.1836734693877551,0.11538461538461539,0.10204081632653061,0.0641025641025641,27,29,0.3717948717948718,99,43.0,15.0,4,0.5,0.5,60.25,20.0,0.21186691505084718,0.3333333333333333,26,16,26,14,5,4,-9,-4,19,17,23,-1,-6,16,7,6,-0.012658227848101266,0.1442778457772338,0.0163265306122449,0.044189852700491,0.01795918367346938,0.03164211674849973,0,-10,-0.16966721222040373,-15,20.666666666666664,7.333333333333332,1,0.30000000000000004,0.30000000000000004,4.950000000000003,5.399999999999999,0.014764764795785923,0.6666666666666667,0,0.5,0.5,0,0.5,0.5
5884,2016/2017,MKS Dąbrowa Górnicza,Volley Wrocław,0,2,3,5,0,91,105,196,25,17,11,25,25,23,18.0,25.0,12.0,15.0,61,24,61,92,7,3,89,4,57,41,165,9,23,44,27,14,346,-0.043478260869565216,0.07272727272727272,0.22950819672131148,0.15384615384615385,0.04918032786885246,0.03296703296703297,20,30,0.32967032967032966,112,62.333333333333336,27.0,5,0.8,0.8,69.0,23.6,0.23926912980509568,1.0,85,40,85,104,15,4,85,3,64,48,162,14,14,58,36,23,351,-0.10576923076923077,0.18518518518518517,0.27058823529411763,0.21904761904761905,0.047058823529411764,0.0380952380952381,32,20,0.19047619047619047,99,75.33333333333333,27.666666666666668,5,0.8,0.8,73.2,25.2,0.3090616186201819,0.6666666666666666,-24,-16,-24,-12,-8,-1,4,1,-7,-7,3,-5,9,-14,-9,-9,0.06229096989966555,-0.11245791245791245,-0.04108003857280615,-0.06520146520146519,0.002121504339440694,-0.005128205128205131,-12,10,0.1391941391941392,13,-12.999999999999993,-0.6666666666666679,0,0.0,0.0,-4.200000000000003,-1.5999999999999979,-0.0697924888150862,0.33333333333333337,0,0.5,0.5,5,0.2,0.0
5885,2016/2017,Atom Trefl Sopot,MKS Dąbrowa Górnicza,0,1,3,4,0,80,91,171,22,25,16,25,25,16,17.0,25.0,,,57,24,57,81,7,8,79,6,34,20,127,5,17,41,32,8,287,0.012345679012345678,0.14960629921259844,0.14035087719298245,0.1,0.14035087719298245,0.1,18,23,0.2875,96,49.666666666666664,21.333333333333332,4,0.5,0.5,64.75,22.5,0.21615596664611292,0.6666666666666666,76,34,76,90,11,6,74,8,30,14,130,11,8,53,41,17,294,-0.05555555555555555,0.26153846153846155,0.2236842105263158,0.18681318681318682,0.07894736842105263,0.06593406593406594,30,15,0.16483516483516483,82,71.33333333333333,23.666666666666668,6,0.6666666666666666,0.6,67.66666666666667,23.0,0.21151215362545853,0.6666666666666666,-19,-10,-19,-9,-4,2,5,-2,4,6,-3,-6,9,-12,-9,-9,0.06790123456790123,-0.11193216232586312,-0.08333333333333334,-0.08681318681318681,0.06140350877192982,0.03406593406593407,-12,8,0.12266483516483515,14,-21.666666666666664,-2.3333333333333357,-2,-0.16666666666666663,-0.09999999999999998,-2.9166666666666714,-0.5,0.0046438130206543915,0.0,0,0.5,0.5,2,0.5,0.0
5886,2016/2017,Volley Wrocław,Budowlani Łódź,0,3,1,4,1,98,88,186,25,19,25,23,23,25,25.0,21.0,,,75,37,75,97,13,7,81,2,43,25,149,11,15,51,34,17,327,-0.061855670103092786,0.16778523489932887,0.22666666666666666,0.17346938775510204,0.09333333333333334,0.07142857142857142,26,23,0.23469387755102042,96,69.33333333333333,19.666666666666668,6,0.8333333333333334,0.8,75.16666666666667,26.333333333333332,0.28841554638101574,0.6666666666666666,61,30,61,89,8,2,84,7,44,26,154,12,17,44,29,15,327,-0.06741573033707865,0.09740259740259741,0.2459016393442623,0.17045454545454544,0.03278688524590164,0.022727272727272728,27,27,0.3068181818181818,101,69.66666666666667,28.666666666666668,6,0.8333333333333334,1.0,66.83333333333333,25.666666666666668,0.2206579788195627,1.0,14,7,14,8,5,5,-3,-5,-1,-1,-5,-1,-2,7,5,2,0.005560060233985864,0.07038263749673146,-0.019234972677595635,0.003014842300556597,0.0605464480874317,0.0487012987012987,-1,-4,-0.0721243042671614,-5,-0.3333333333333428,-9.0,0,0.0,-0.19999999999999996,8.333333333333343,0.6666666666666643,0.06775756756145304,-0.33333333333333337,0,0.5,0.5,2,1.0,1.0
5887,2016/2017,Budowlani Toruń,Muszynianka Muszyna,0,3,0,3,1,75,60,135,25,20,25,19,25,21,,,,,58,25,58,73,7,7,56,3,41,29,98,5,4,36,37,15,227,0.0,0.2755102040816326,0.25862068965517243,0.2,0.1206896551724138,0.09333333333333334,15,17,0.22666666666666666,60,77.5,25.0,5,0.4,0.4,58.0,21.4,0.1787958576220731,0.0,46,16,46,62,6,3,66,7,29,17,109,7,15,39,36,4,237,-0.04838709677419355,0.1559633027522936,0.08695652173913043,0.06666666666666667,0.06521739130434782,0.05,20,14,0.23333333333333334,81,62.0,18.0,6,0.6666666666666666,0.6,69.33333333333333,24.5,0.21504107401797778,0.6666666666666666,12,9,12,11,1,4,-10,-4,12,12,-11,-2,-11,-3,1,11,0.04838709677419355,0.11954690132933904,0.171664167916042,0.13333333333333336,0.055472263868065974,0.043333333333333335,-5,3,-0.006666666666666682,-21,15.5,7.0,-1,-0.2666666666666666,-0.19999999999999996,-11.333333333333329,-3.1000000000000014,-0.036245216395904695,-0.6666666666666666,0,0.5,0.5,0,0.5,0.5
5888,2016/2017,BKS Bielsko-Biała,Chemik Police,0,1,3,4,0,83,98,181,18,25,23,25,25,23,17.0,25.0,,,59,22,59,84,8,5,90,4,42,18,141,10,11,46,33,8,315,-0.03571428571428571,0.1773049645390071,0.13559322033898305,0.0963855421686747,0.0847457627118644,0.060240963855421686,22,24,0.2891566265060241,101,46.666666666666664,23.666666666666668,5,0.0,0.0,56.8,26.8,0.12252647532442928,0.0,70,28,70,97,7,4,76,5,44,27,134,9,8,55,41,11,307,-0.030927835051546393,0.2835820895522388,0.15714285714285714,0.11224489795918367,0.05714285714285714,0.04081632653061224,21,28,0.2857142857142857,84,53.0,19.666666666666668,5,1.0,1.0,65.8,20.0,0.3218183413955084,1.0,-11,-6,-11,-13,1,1,14,-1,-2,-9,7,1,3,-9,-8,-3,-0.004786450662739319,-0.1062771250132317,-0.02154963680387409,-0.01585935579050897,0.027602905569007262,0.019424637324809445,1,-4,0.0034423407917383853,17,-6.333333333333336,4.0,0,-1.0,-1.0,-9.0,6.800000000000001,-0.19929186607107913,-1.0,0,0.5,0.5,2,0.5,0.0
